node_id,deg_in,deg_out,deg_total
97036,2,1,3
97037,1,1,2
97038,15,2,17
97039,2,2,4
97040,1,1,2
97041,1,1,2
97042,1,6,7
97043,20,2,22
97044,11,2,13
97045,1,1,2
97046,6,2,8
97047,1,6,7
97048,9,15,24
97049,13,2,15
97050,17,1,18
97051,17,2,19
97052,1,6,7
97053,7,1,8
97054,18,2,20
97055,16,2,18
97056,14,41,55
97057,12,1,13
97058,3,2,5
97059,1,1,2
97060,1,6,7
97061,2,0,2
97062,10,1,11
97063,10,2,12
97064,16,2,18
97065,10,0,10
97066,19,2,21
97067,2,3,5
97068,1,1,2
97069,1,1,2
97070,6,2,8
97071,2,2,4
97072,22,1,23
97073,15,9,24
97074,21,0,21
97075,13,1,14
97076,25,1,26
97077,1,1,2
97078,1,1,2
97079,5,2,7
97080,8,2,10
97081,14,3,17
97082,16,1,17
97083,27,2,29
97084,1,1,2
97085,1,2,3
97086,1,1,2
97087,3,1,4
97088,4,2,6
97089,16,2,18
97090,14,1,15
97091,15,1,16
97092,4,2,6
97093,15,1,16
97094,16,1,17
97095,15,2,17
97096,11,1,12
97097,11,1,12
97098,4,2,6
97099,25,1,26
97100,18,2,20
97101,14,2,16
97102,1,1,2
97103,1,1,2
97104,1,1,2
97105,4,2,6
97106,1,1,2
97107,3,2,5
97108,1,1,2
97109,1,1,2
97110,1,1,2
97111,1,1,2
97112,2,2,4
97113,0,1,1
97114,1,6,7
97115,2,2,4
97116,2,2,4
97117,2,2,4
97118,3,2,5
97119,0,1,1
97120,1,6,7
97121,2,1,3
97122,3,2,5
97123,2,1,3
97124,1,1,2
97125,32,1,33
97126,1,1,2
97127,1,1,2
97128,1,1,2
97129,0,1,1
97130,1,6,7
97131,2,1,3
97132,3,1,4
97133,1,1,2
97134,1,1,2
97135,2,3,5
97136,1,6,7
97137,1,1,2
97138,1,1,2
97139,2,2,4
97140,2,7,9
97141,29,37,66
97142,2,2,4
97143,3,2,5
97144,4,1,5
97145,9,1,10
97146,1,1,2
97147,2,7,9
97148,1,1,2
97149,1,1,2
97150,1,1,2
97151,1,1,2
97152,3,2,5
97153,3,1,4
97154,11,1,12
97155,7,2,9
97156,6,3,9
97157,1,6,7
97158,11,1,12
97159,10,2,12
97160,15,1,16
97161,11,5,16
97162,10,1,11
97163,11,2,13
97164,11,2,13
97165,1,1,2
97166,9,1,10
97167,8,2,10
97168,8,2,10
97169,11,2,13
97170,13,2,15
97171,5,3,8
97172,1,1,2
97173,10,3,13
97174,1,2,3
97175,0,1,1
97176,14,2,16
97177,1,1,2
97178,3,3,6
97179,1,6,7
97180,2,3,5
97181,19,2,21
97182,2,2,4
97183,0,1,1
97184,3,1,4
97185,2,2,4
97186,9,1,10
97187,13,7,20
97188,4,2,6
97189,11,2,13
97190,9,1,10
97191,1,6,7
97192,13,2,15
97193,15,1,16
97194,28,2,30
97195,1,1,2
97196,22,2,24
97197,0,1,1
97198,0,1,1
97199,3,2,5
97200,6,2,8
97201,21,1,22
97202,16,1,17
97203,19,2,21
97204,12,2,14
97205,14,1,15
97206,8,1,9
97207,2,2,4
97208,17,1,18
97209,12,4,16
97210,1,1,2
97211,31,7,38
97212,11,1,12
97213,13,11,24
97214,10,1,11
97215,15,14,29
97216,3,2,5
97217,13,1,14
97218,10,1,11
97219,15,13,28
97220,22,2,24
97221,1,1,2
97222,8,1,9
97223,7,1,8
97224,6,2,8
97225,19,1,20
97226,15,1,16
97227,10,2,12
97228,2,2,4
97229,1,1,2
97230,0,1,1
97231,1,0,1
97232,21,22,43
97233,2,1,3
97234,1,1,2
97235,1,1,2
97236,10,1,11
97237,15,1,16
97238,12,2,14
97239,17,1,18
97240,17,1,18
97241,2,2,4
97242,2,2,4
97243,1,1,2
97244,3,2,5
97245,1,1,2
97246,2,1,3
97247,10,2,12
97248,3,2,5
97249,0,1,1
97250,1,1,2
97251,0,1,1
97252,3,1,4
97253,1,2,3
97254,1,1,2
97255,1,6,7
97256,2,2,4
97257,1,1,2
97258,1,1,2
97259,1,1,2
97260,2,1,3
97261,1,1,2
97262,2,1,3
97263,20,2,22
97264,13,1,14
97265,18,2,20
97266,10,3,13
97267,10,1,11
97268,5,3,8
97269,1,1,2
97270,23,4,27
97271,5,15,20
97272,15,1,16
97273,4,2,6
97274,4,1,5
97275,10,3,13
97276,4,3,7
97277,16,2,18
97278,1,6,7
97279,16,2,18
97280,17,1,18
97281,21,3,24
97282,19,1,20
97283,12,2,14
97284,11,1,12
97285,13,2,15
97286,2,1,3
97287,18,2,20
97288,9,2,11
97289,14,1,15
97290,14,1,15
97291,12,1,13
97292,15,14,29
97293,10,2,12
97294,10,2,12
97295,11,2,13
97296,3,2,5
97297,13,2,15
97298,15,2,17
97299,1,6,7
97300,10,1,11
97301,12,0,12
97302,8,11,19
97303,1,6,7
97304,12,2,14
97305,17,1,18
97306,13,1,14
97307,2,2,4
97308,3,2,5
97309,9,8,17
97310,31,1,32
97311,19,2,21
97312,17,2,19
97313,3,1,4
97314,4,2,6
97315,18,2,20
97316,5,2,7
97317,13,1,14
97318,27,1,28
97319,3,1,4
97320,14,2,16
97321,3,1,4
97322,23,2,25
97323,2,2,4
97324,11,3,14
97325,14,2,16
97326,2,3,5
97327,2,3,5
97328,1,1,2
97329,3,3,6
97330,0,1,1
97331,2,3,5
97332,1,6,7
97333,2,2,4
97334,2,1,3
97335,2,2,4
97336,3,2,5
97337,3,2,5
97338,1,1,2
97339,2,2,4
97340,1,1,2
97341,5,1,6
97342,50,29,79
97343,14,2,16
97344,1,1,2
97345,2,2,4
97346,16,2,18
97347,25,1,26
97348,2,2,4
97349,13,2,15
97350,7,2,9
97351,1,1,2
97352,1,1,2
97353,22,2,24
97354,14,2,16
97355,1,2,3
97356,13,2,15
97357,10,2,12
97358,4,1,5
97359,19,1,20
97360,11,1,12
97361,6,3,9
97362,15,2,17
97363,16,2,18
97364,2,2,4
97365,14,2,16
97366,15,5,20
97367,1,1,2
97368,16,2,18
97369,20,3,23
97370,16,1,17
97371,1,1,2
97372,2,2,4
97373,15,1,16
97374,14,3,17
97375,18,1,19
97376,11,1,12
97377,18,1,19
97378,17,5,22
97379,16,2,18
97380,19,1,20
97381,16,2,18
97382,16,2,18
97383,3,1,4
97384,1,2,3
97385,1,6,7
97386,1,1,2
97387,26,24,50
97388,17,2,19
97389,29,25,54
97390,23,1,24
97391,3,3,6
97392,15,3,18
97393,1,6,7
97394,1,6,7
97395,17,17,34
97396,10,2,12
97397,13,1,14
97398,3,1,4
97399,2,2,4
97400,15,1,16
97401,9,1,10
97402,12,2,14
97403,2,4,6
97404,15,1,16
97405,2,1,3
97406,14,2,16
97407,3,2,5
97408,22,2,24
97409,22,1,23
97410,11,13,24
97411,10,2,12
97412,1,2,3
97413,11,3,14
97414,1,2,3
97415,2,3,5
97416,1,2,3
97417,2,2,4
97418,0,1,1
97419,1,12,13
97420,14,2,16
97421,15,1,16
97422,10,1,11
97423,13,2,15
97424,15,2,17
97425,1,6,7
97426,24,0,24
97427,16,1,17
97428,15,2,17
97429,27,2,29
97430,1,1,2
97431,29,2,31
97432,13,2,15
97433,14,2,16
97434,2,2,4
97435,9,1,10
97436,4,1,5
97437,12,1,13
97438,15,2,17
97439,1,6,7
97440,1,1,2
97441,17,1,18
97442,15,1,16
97443,2,2,4
97444,17,1,18
97445,1,1,2
97446,5,1,6
97447,1,1,2
97448,1,1,2
97449,12,2,14
97450,24,2,26
97451,2,2,4
97452,9,1,10
97453,18,2,20
97454,15,1,16
97455,13,3,16
97456,1,1,2
97457,1,1,2
97458,2,7,9
97459,6,2,8
97460,2,3,5
97461,11,1,12
97462,17,7,24
97463,17,18,35
97464,1,1,2
97465,1,2,3
97466,2,3,5
97467,2,2,4
97468,3,3,6
97469,1,2,3
97470,1,6,7
97471,1,2,3
97472,1,2,3
97473,0,2,2
97474,1,6,7
97475,3,4,7
97476,1,6,7
97477,70,2,72
97478,1,6,7
97479,0,2,2
97480,1,6,7
97481,1,2,3
97482,1,1,2
97483,1,1,2
97484,3,4,7
97485,1,6,7
97486,2,2,4
97487,1,1,2
97488,1,1,2
97489,7,3,10
97490,2,3,5
97491,1,2,3
97492,2,4,6
97493,1,1,2
97494,1,2,3
97495,1,1,2
97496,2,2,4
97497,0,1,1
97498,1,1,2
97499,1,2,3
97500,2,3,5
97501,1,1,2
97502,0,1,1
97503,1,2,3
97504,0,2,2
97505,2,3,5
97506,4,3,7
97507,2,3,5
97508,1,6,7
97509,27,1,28
97510,2,3,5
97511,1,6,7
97512,3,3,6
97513,19,2,21
97514,1,2,3
97515,2,3,5
97516,2,3,5
97517,2,2,4
97518,15,0,15
97519,0,1,1
97520,1,6,7
97521,12,11,23
97522,19,1,20
97523,15,24,39
97524,9,1,10
97525,1,6,7
97526,32,1,33
97527,22,2,24
97528,2,1,3
97529,25,1,26
97530,34,2,36
97531,9,1,10
97532,16,2,18
97533,3,3,6
97534,18,2,20
97535,3,2,5
97536,4,2,6
97537,1,1,2
97538,1,2,3
97539,22,2,24
97540,5,1,6
97541,17,2,19
97542,19,1,20
97543,6,2,8
97544,1,4,5
97545,17,2,19
97546,11,2,13
97547,16,2,18
97548,19,2,21
97549,3,2,5
97550,2,2,4
97551,1,6,7
97552,0,2,2
97553,16,2,18
97554,3,1,4
97555,10,2,12
97556,6,1,7
97557,1,1,2
97558,18,3,21
97559,1,6,7
97560,15,2,17
97561,16,2,18
97562,1,1,2
97563,3,2,5
97564,2,2,4
97565,1,1,2
97566,1,1,2
97567,1,1,2
97568,2,2,4
97569,2,1,3
97570,2,2,4
97571,1,1,2
97572,2,0,2
97573,3,2,5
97574,1,6,7
97575,1,6,7
97576,3,2,5
97577,1,2,3
97578,1,1,2
97579,1,2,3
97580,3,3,6
97581,1,1,2
97582,3,3,6
97583,5,2,7
97584,1,1,2
97585,4,3,7
97586,3,3,6
97587,1,2,3
97588,1,2,3
97589,2,3,5
97590,2,1,3
97591,2,2,4
97592,1,1,2
97593,2,2,4
97594,1,1,2
97595,3,1,4
97596,1,1,2
97597,1,2,3
97598,2,2,4
97599,2,2,4
97600,1,1,2
97601,1,1,2
97602,2,2,4
97603,26,2,28
97604,2,2,4
97605,1,1,2
97606,2,2,4
97607,2,2,4
97608,1,1,2
97609,1,6,7
97610,1,1,2
97611,15,2,17
97612,1,1,2
97613,3,3,6
97614,2,3,5
97615,26,2,28
97616,16,2,18
97617,12,2,14
97618,13,2,15
97619,24,2,26
97620,15,2,17
97621,2,12,14
97622,22,0,22
97623,10,1,11
97624,3,3,6
97625,2,1,3
97626,14,1,15
97627,2,2,4
97628,2,2,4
97629,18,2,20
97630,5,13,18
97631,8,0,8
97632,2,2,4
97633,2,2,4
97634,9,1,10
97635,9,1,10
97636,1,1,2
97637,9,1,10
97638,9,1,10
97639,22,2,24
97640,23,2,25
97641,11,13,24
97642,17,2,19
97643,1,1,2
97644,15,2,17
97645,10,3,13
97646,3,1,4
97647,2,2,4
97648,24,2,26
97649,4,2,6
97650,1,1,2
97651,10,13,23
97652,17,1,18
97653,2,2,4
97654,2,3,5
97655,8,1,9
97656,1,1,2
97657,1,2,3
97658,1,6,7
97659,22,2,24
97660,14,1,15
97661,5,2,7
97662,2,2,4
97663,15,1,16
97664,2,5,7
97665,2,4,6
97666,1,1,2
97667,6,3,9
97668,0,1,1
97669,1,6,7
97670,13,9,22
97671,23,2,25
97672,14,1,15
97673,17,1,18
97674,0,1,1
97675,4,2,6
97676,2,2,4
97677,2,2,4
97678,1,1,2
97679,1,1,2
97680,1,1,2
97681,1,1,2
97682,1,1,2
97683,2,2,4
97684,1,1,2
97685,3,1,4
97686,2,2,4
97687,1,1,2
97688,20,2,22
97689,25,2,27
97690,16,2,18
97691,11,2,13
97692,12,2,14
97693,22,2,24
97694,1,1,2
97695,8,1,9
97696,1,6,7
97697,1,1,2
97698,4,2,6
97699,1,1,2
97700,0,2,2
97701,2,1,3
97702,1,1,2
97703,13,1,14
97704,23,2,25
97705,26,2,28
97706,1,2,3
97707,1,6,7
97708,8,2,10
97709,6,2,8
97710,0,1,1
97711,8,2,10
97712,1,1,2
97713,2,2,4
97714,19,1,20
97715,1,1,2
97716,22,1,23
97717,25,1,26
97718,2,2,4
97719,23,1,24
97720,9,1,10
97721,6,4,10
97722,3,1,4
97723,12,2,14
97724,0,2,2
97725,7,2,9
97726,1,1,2
97727,2,1,3
97728,14,1,15
97729,13,2,15
97730,33,1,34
97731,4,1,5
97732,8,2,10
97733,1,1,2
97734,3,1,4
97735,6,1,7
97736,0,2,2
97737,14,2,16
97738,12,2,14
97739,16,1,17
97740,18,45,63
97741,12,5,17
97742,2,0,2
97743,10,2,12
97744,17,1,18
97745,1,1,2
97746,4,3,7
97747,1,1,2
97748,1,6,7
97749,12,2,14
97750,15,2,17
97751,2,2,4
97752,23,1,24
97753,1,1,2
97754,17,1,18
97755,20,6,26
97756,13,1,14
97757,21,0,21
97758,13,0,13
97759,16,1,17
97760,1,1,2
97761,1,1,2
97762,2,2,4
97763,1,1,2
97764,1,1,2
97765,3,1,4
97766,1,1,2
97767,3,2,5
97768,2,2,4
97769,2,2,4
97770,2,2,4
97771,1,6,7
97772,17,13,30
97773,13,1,14
97774,10,2,12
97775,22,2,24
97776,10,2,12
97777,4,1,5
97778,0,1,1
97779,3,2,5
97780,4,3,7
97781,1,6,7
97782,1,1,2
97783,0,2,2
97784,3,1,4
97785,17,1,18
97786,16,1,17
97787,18,2,20
97788,6,3,9
97789,15,1,16
97790,21,2,23
97791,18,2,20
97792,6,2,8
97793,15,1,16
97794,22,2,24
97795,14,2,16
97796,4,1,5
97797,1,1,2
97798,15,1,16
97799,22,1,23
97800,16,1,17
97801,16,2,18
97802,13,1,14
97803,32,2,34
97804,11,1,12
97805,4,2,6
97806,8,2,10
97807,1,1,2
97808,3,2,5
97809,12,1,13
97810,13,2,15
97811,23,6,29
97812,13,2,15
97813,2,4,6
97814,2,4,6
97815,9,2,11
97816,1,1,2
97817,7,2,9
97818,20,1,21
97819,15,2,17
97820,10,2,12
97821,17,1,18
97822,3,1,4
97823,1,1,2
97824,2,2,4
97825,3,1,4
97826,4,2,6
97827,3,2,5
97828,1,1,2
97829,3,2,5
97830,3,2,5
97831,2,2,4
97832,4,2,6
97833,13,3,16
97834,1,6,7
97835,3,3,6
97836,5,3,8
97837,15,3,18
97838,16,2,18
97839,4,2,6
97840,1,1,2
97841,12,1,13
97842,9,1,10
97843,14,2,16
97844,6,2,8
97845,21,2,23
97846,1,1,2
97847,15,13,28
97848,0,2,2
97849,4,3,7
97850,1,6,7
97851,1,1,2
97852,18,2,20
97853,18,1,19
97854,20,1,21
97855,29,1,30
97856,7,2,9
97857,9,1,10
97858,2,2,4
97859,5,1,6
97860,11,1,12
97861,22,2,24
97862,2,1,3
97863,2,2,4
97864,2,1,3
97865,1,2,3
97866,1,6,7
97867,2,1,3
97868,6,2,8
97869,18,1,19
97870,16,1,17
97871,6,1,7
97872,1,1,2
97873,11,1,12
97874,10,2,12
97875,1,3,4
97876,14,1,15
97877,27,2,29
97878,1,6,7
97879,28,0,28
97880,18,2,20
97881,1,2,3
97882,12,1,13
97883,2,3,5
97884,10,1,11
97885,1,1,2
97886,23,2,25
97887,17,1,18
97888,3,2,5
97889,2,3,5
97890,2,2,4
97891,16,1,17
97892,21,3,24
97893,1,6,7
97894,1,1,2
97895,0,1,1
97896,15,2,17
97897,10,1,11
97898,2,1,3
97899,1,13,14
97900,15,1,16
97901,24,2,26
97902,10,2,12
97903,2,2,4
97904,9,1,10
97905,2,2,4
97906,17,2,19
97907,8,2,10
97908,2,1,3
97909,26,1,27
97910,21,1,22
97911,15,1,16
97912,22,10,32
97913,2,2,4
97914,4,1,5
97915,10,2,12
97916,1,1,2
97917,1,1,2
97918,1,1,2
97919,1,1,2
97920,1,1,2
97921,4,2,6
97922,2,2,4
97923,1,1,2
97924,4,1,5
97925,18,1,19
97926,2,3,5
97927,2,2,4
97928,1,1,2
97929,1,6,7
97930,2,2,4
97931,8,2,10
97932,8,2,10
97933,2,2,4
97934,11,2,13
97935,1,6,7
97936,16,2,18
97937,28,1,29
97938,7,2,9
97939,14,2,16
97940,10,1,11
97941,15,1,16
97942,16,2,18
97943,12,2,14
97944,10,1,11
97945,12,2,14
97946,3,2,5
97947,13,2,15
97948,21,3,24
97949,16,1,17
97950,2,3,5
97951,1,1,2
97952,2,1,3
97953,4,2,6
97954,1,6,7
97955,1,1,2
97956,2,1,3
97957,1,6,7
97958,1,1,2
97959,0,1,1
97960,1,1,2
97961,2,1,3
97962,1,1,2
97963,1,1,2
97964,0,1,1
97965,2,2,4
97966,2,2,4
97967,2,2,4
97968,3,2,5
97969,1,6,7
97970,15,1,16
97971,2,1,3
97972,2,1,3
97973,23,1,24
97974,17,2,19
97975,11,2,13
97976,2,1,3
97977,13,2,15
97978,1,1,2
97979,7,1,8
97980,3,2,5
97981,2,2,4
97982,4,2,6
97983,17,1,18
97984,6,3,9
97985,1,6,7
97986,1,0,1
97987,1,1,2
97988,14,2,16
97989,28,10,38
97990,10,2,12
97991,15,1,16
97992,11,2,13
97993,2,1,3
97994,0,1,1
97995,1,1,2
97996,2,4,6
97997,1,0,1
97998,1,1,2
97999,0,2,2
98000,17,2,19
98001,13,2,15
98002,21,2,23
98003,1,1,2
98004,1,1,2
98005,1,2,3
98006,1,6,7
98007,19,1,20
98008,1,6,7
98009,15,1,16
98010,10,2,12
98011,6,4,10
98012,2,4,6
98013,6,3,9
98014,25,3,28
98015,17,3,20
98016,13,1,14
98017,7,1,8
98018,11,2,13
98019,6,3,9
98020,1,1,2
98021,2,2,4
98022,4,2,6
98023,4,1,5
98024,9,1,10
98025,4,2,6
98026,18,2,20
98027,2,2,4
98028,2,2,4
98029,3,1,4
98030,13,2,15
98031,15,1,16
98032,3,2,5
98033,20,2,22
98034,14,2,16
98035,10,2,12
98036,1,6,7
98037,34,5,39
98038,22,2,24
98039,15,1,16
98040,2,1,3
98041,3,2,5
98042,1,1,2
98043,5,1,6
98044,1,2,3
98045,15,1,16
98046,24,1,25
98047,1,1,2
98048,14,1,15
98049,15,1,16
98050,1,1,2
98051,0,1,1
98052,1,0,1
98053,2,1,3
98054,2,2,4
98055,1,1,2
98056,17,1,18
98057,1,8,9
98058,4,3,7
98059,1,6,7
98060,2,2,4
98061,14,2,16
98062,0,1,1
98063,1,1,2
98064,17,1,18
98065,15,1,16
98066,17,2,19
98067,8,1,9
98068,1,1,2
98069,2,3,5
98070,16,35,51
98071,34,0,34
98072,13,1,14
98073,6,2,8
98074,0,2,2
98075,16,0,16
98076,1,1,2
98077,1,6,7
98078,9,1,10
98079,17,2,19
98080,12,2,14
98081,2,1,3
98082,10,3,13
98083,12,2,14
98084,14,2,16
98085,17,1,18
98086,13,2,15
98087,1,1,2
98088,2,2,4
98089,2,2,4
98090,1,1,2
98091,22,2,24
98092,16,1,17
98093,1,1,2
98094,8,2,10
98095,9,8,17
98096,9,2,11
98097,4,2,6
98098,5,1,6
98099,25,1,26
98100,3,2,5
98101,21,1,22
98102,1,1,2
98103,9,1,10
98104,16,1,17
98105,3,2,5
98106,1,1,2
98107,4,2,6
98108,12,2,14
98109,17,2,19
98110,12,1,13
98111,11,1,12
98112,20,55,75
98113,12,1,13
98114,15,1,16
98115,10,1,11
98116,1,1,2
98117,15,1,16
98118,1,1,2
98119,10,2,12
98120,1,6,7
98121,14,4,18
98122,9,1,10
98123,17,1,18
98124,10,1,11
98125,18,1,19
98126,1,1,2
98127,0,1,1
98128,2,1,3
98129,12,1,13
98130,19,2,21
98131,25,2,27
98132,29,2,31
98133,18,2,20
98134,17,1,18
98135,1,1,2
98136,2,2,4
98137,18,1,19
98138,8,54,62
98139,6,2,8
98140,4,1,5
98141,2,2,4
98142,14,2,16
98143,16,1,17
98144,16,2,18
98145,15,1,16
98146,15,2,17
98147,14,2,16
98148,13,1,14
98149,16,1,17
98150,10,1,11
98151,13,1,14
98152,14,1,15
98153,7,3,10
98154,1,2,3
98155,1,2,3
98156,21,2,23
98157,16,13,29
98158,1,1,2
98159,18,2,20
98160,1,2,3
98161,1,1,2
98162,16,2,18
98163,8,2,10
98164,36,2,38
98165,2,4,6
98166,9,3,12
98167,1,3,4
98168,6,4,10
98169,1,3,4
98170,2,4,6
98171,1,6,7
98172,1,3,4
98173,1,3,4
98174,2,4,6
98175,17,3,20
98176,2,4,6
98177,5,1,6
98178,1,1,2
98179,14,1,15
98180,13,1,14
98181,1,1,2
98182,2,2,4
98183,19,2,21
98184,24,35,59
98185,18,2,20
98186,23,2,25
98187,10,2,12
98188,16,1,17
98189,22,2,24
98190,22,2,24
98191,21,2,23
98192,1,1,2
98193,16,2,18
98194,16,2,18
98195,1,1,2
98196,18,2,20
98197,13,1,14
98198,1,1,2
98199,7,1,8
98200,1,1,2
98201,1,1,2
98202,2,2,4
98203,2,2,4
98204,14,2,16
98205,17,1,18
98206,19,2,21
98207,21,1,22
98208,1,1,2
98209,1,1,2
98210,7,2,9
98211,2,2,4
98212,26,2,28
98213,1,1,2
98214,2,2,4
98215,26,2,28
98216,16,1,17
98217,28,1,29
98218,13,0,13
98219,17,1,18
98220,18,2,20
98221,13,20,33
98222,8,2,10
98223,27,1,28
98224,17,2,19
98225,16,1,17
98226,7,2,9
98227,14,1,15
98228,12,1,13
98229,25,1,26
98230,27,1,28
98231,18,2,20
98232,13,2,15
98233,1,1,2
98234,16,2,18
98235,18,2,20
98236,14,2,16
98237,21,1,22
98238,10,2,12
98239,6,1,7
98240,16,2,18
98241,21,1,22
98242,7,2,9
98243,1,6,7
98244,4,2,6
98245,4,2,6
98246,18,2,20
98247,1,1,2
98248,16,2,18
98249,4,2,6
98250,2,2,4
98251,2,2,4
98252,2,2,4
98253,0,1,1
98254,16,2,18
98255,22,1,23
98256,10,2,12
98257,17,1,18
98258,2,2,4
98259,1,1,2
98260,1,1,2
98261,19,1,20
98262,11,1,12
98263,1,1,2
98264,19,2,21
98265,23,1,24
98266,22,2,24
98267,8,2,10
98268,27,1,28
98269,18,2,20
98270,17,2,19
98271,26,2,28
98272,28,2,30
98273,15,2,17
98274,8,2,10
98275,4,2,6
98276,11,1,12
98277,22,2,24
98278,13,1,14
98279,15,1,16
98280,15,2,17
98281,13,1,14
98282,2,2,4
98283,12,1,13
98284,15,1,16
98285,7,2,9
98286,20,2,22
98287,3,3,6
98288,3,3,6
98289,2,7,9
98290,16,0,16
98291,2,2,4
98292,8,3,11
98293,10,1,11
98294,1,1,2
98295,16,2,18
98296,14,2,16
98297,17,1,18
98298,1,1,2
98299,1,1,2
98300,2,2,4
98301,2,2,4
98302,2,2,4
98303,1,1,2
98304,2,2,4
98305,1,1,2
98306,2,2,4
98307,2,2,4
98308,1,1,2
98309,13,1,14
98310,13,1,14
98311,2,2,4
98312,4,1,5
98313,1,1,2
98314,4,2,6
98315,1,1,2
98316,1,1,2
98317,3,2,5
98318,2,2,4
98319,2,3,5
98320,2,2,4
98321,1,1,2
98322,1,1,2
98323,1,1,2
98324,1,1,2
98325,1,6,7
98326,1,1,2
98327,1,1,2
98328,0,1,1
98329,2,2,4
98330,1,6,7
98331,1,1,2
98332,2,1,3
98333,2,1,3
98334,1,1,2
98335,1,6,7
98336,22,2,24
98337,10,2,12
98338,0,1,1
98339,11,1,12
98340,19,2,21
98341,28,14,42
98342,21,1,22
98343,18,1,19
98344,5,9,14
98345,2,3,5
98346,1,1,2
98347,12,2,14
98348,2,3,5
98349,1,2,3
98350,1,2,3
98351,17,1,18
98352,1,1,2
98353,26,1,27
98354,8,3,11
98355,1,1,2
98356,1,1,2
98357,18,2,20
98358,2,2,4
98359,1,1,2
98360,1,1,2
98361,13,8,21
98362,0,1,1
98363,19,2,21
98364,1,1,2
98365,12,2,14
98366,2,2,4
98367,15,1,16
98368,3,1,4
98369,11,1,12
98370,11,21,32
98371,18,2,20
98372,16,2,18
98373,17,3,20
98374,1,1,2
98375,16,2,18
98376,15,1,16
98377,1,1,2
98378,1,1,2
98379,1,1,2
98380,1,1,2
98381,0,1,1
98382,4,2,6
98383,1,1,2
98384,5,2,7
98385,3,2,5
98386,1,1,2
98387,1,1,2
98388,1,6,7
98389,2,1,3
98390,2,2,4
98391,1,1,2
98392,2,2,4
98393,2,2,4
98394,4,1,5
98395,15,1,16
98396,3,2,5
98397,1,6,7
98398,1,6,7
98399,1,3,4
98400,15,1,16
98401,19,1,20
98402,1,1,2
98403,2,1,3
98404,1,1,2
98405,0,1,1
98406,3,2,5
98407,2,2,4
98408,2,2,4
98409,5,2,7
98410,2,7,9
98411,0,1,1
98412,2,1,3
98413,1,1,2
98414,5,1,6
98415,19,17,36
98416,2,3,5
98417,3,2,5
98418,2,2,4
98419,2,2,4
98420,1,6,7
98421,19,10,29
98422,22,2,24
98423,11,1,12
98424,2,2,4
98425,1,1,2
98426,17,1,18
98427,1,2,3
98428,1,1,2
98429,0,1,1
98430,7,1,8
98431,15,1,16
98432,15,1,16
98433,25,1,26
98434,4,1,5
98435,18,1,19
98436,3,3,6
98437,15,1,16
98438,11,1,12
98439,13,17,30
98440,9,1,10
98441,3,2,5
98442,1,1,2
98443,2,2,4
98444,4,2,6
98445,12,1,13
98446,2,2,4
98447,1,1,2
98448,2,3,5
98449,7,1,8
98450,11,1,12
98451,22,2,24
98452,29,1,30
98453,9,1,10
98454,3,1,4
98455,2,2,4
98456,1,1,2
98457,3,3,6
98458,1,1,2
98459,1,6,7
98460,1,1,2
98461,1,6,7
98462,3,1,4
98463,25,0,25
98464,21,1,22
98465,21,1,22
98466,0,1,1
98467,12,1,13
98468,22,2,24
98469,3,4,7
98470,4,3,7
98471,16,0,16
98472,23,2,25
98473,3,2,5
98474,13,1,14
98475,1,1,2
98476,1,1,2
98477,21,1,22
98478,9,1,10
98479,11,1,12
98480,21,2,23
98481,12,2,14
98482,6,2,8
98483,13,1,14
98484,11,2,13
98485,16,2,18
98486,1,1,2
98487,14,20,34
98488,13,2,15
98489,1,0,1
98490,12,2,14
98491,9,2,11
98492,1,1,2
98493,1,2,3
98494,1,2,3
98495,3,2,5
98496,30,3,33
98497,1,6,7
98498,15,1,16
98499,15,1,16
98500,1,1,2
98501,1,1,2
98502,3,3,6
98503,1,1,2
98504,1,1,2
98505,0,2,2
98506,2,2,4
98507,12,2,14
98508,1,6,7
98509,0,1,1
98510,2,2,4
98511,2,2,4
98512,4,3,7
98513,1,6,7
98514,1,6,7
98515,21,17,38
98516,28,1,29
98517,15,10,25
98518,6,2,8
98519,2,2,4
98520,0,1,1
98521,2,1,3
98522,1,1,2
98523,2,1,3
98524,13,1,14
98525,4,1,5
98526,10,2,12
98527,17,2,19
98528,11,1,12
98529,0,2,2
98530,3,1,4
98531,13,1,14
98532,5,2,7
98533,11,1,12
98534,18,2,20
98535,1,2,3
98536,10,1,11
98537,13,9,22
98538,12,2,14
98539,3,1,4
98540,2,2,4
98541,12,2,14
98542,1,6,7
98543,1,6,7
98544,12,1,13
98545,32,36,68
98546,1,1,2
98547,10,2,12
98548,6,1,7
98549,2,2,4
98550,0,2,2
98551,3,3,6
98552,2,3,5
98553,2,2,4
98554,2,3,5
98555,5,2,7
98556,1,2,3
98557,0,2,2
98558,4,2,6
98559,1,2,3
98560,26,2,28
98561,2,2,4
98562,2,4,6
98563,1,6,7
98564,1,6,7
98565,22,18,40
98566,2,2,4
98567,10,1,11
98568,1,1,2
98569,1,1,2
98570,15,3,18
98571,2,7,9
98572,16,18,34
98573,10,2,12
98574,4,2,6
98575,2,2,4
98576,14,1,15
98577,2,1,3
98578,16,3,19
98579,22,2,24
98580,1,1,2
98581,0,1,1
98582,11,3,14
98583,2,2,4
98584,1,1,2
98585,1,1,2
98586,1,1,2
98587,1,1,2
98588,1,1,2
